init_fuel,city,walking.duration,walking.distance,init_address,vendor,final_time,driving.duration,driving.distance,plate,final_address,init_time,vin,smartPhoneRequired,init_date,final_fuel,exterior,interior,final_date,engineType,origin_destination.type,origin_destination.coordinates[0][0],origin_destination.coordinates[0][1],origin_destination.coordinates[1][0],origin_destination.coordinates[1][1],public_transport.duration,public_transport.distance,public_transport.arrival_date,public_transport.arrival_time,distance,virtual_rental_type_id,carModelData[0],carModelData[1],carModelData[2],car_category_id,car_category_type_id,car_name,onClick_disabled,virtual_rental_id
36,Torino,1859,2403,"Corso Vigevano, 116, 10152 Torino TO",enjoy,1505708733,388,2814,EZ109TY,"Corso Inghilterra, 41, 10138 Torino TO",1505707551,,,2017-09-18T06:05:51.000Z,35,,,2017-09-18T06:25:33.000Z,,LineString,7.682144,45.089657,7.667346,45.07423,1019,3623,2017-09-18T06:52:11.000Z,1505710331,2070,2,99,141,,8,1,Fiat 500,false,324839
86,Torino,2933,3861,"Via Cuneo, 35-39, 10152 Torino TO",enjoy,1505709251,839,5056,EZ122GW,"Via Massena, 63, 10128 Torino TO",1505707551,,,2017-09-18T06:05:51.000Z,85,,,2017-09-18T06:34:11.000Z,,LineString,7.681658,45.087048,7.670316,45.057396,1376,4316,2017-09-18T07:07:32.000Z,1505711252,3413,2,99,100,141,8,1,Fiat 500,false,397761
84,Torino,12479,16357,"Via Gian Domenico Cassini, 52-54, 10129 Torino TO",car2go,1505709215,1609,18812,415/FK616LX,Aeroporto Caselle 2,1505707684,WME4530421Y135094,true,2017-09-18T06:08:04.000Z,75,GOOD,GOOD,2017-09-18T06:33:35.000Z,CE,LineString,7.66174,45.05491,7.6435,45.18843,4058,20571,2017-09-18T07:37:23.000Z,1505713043,14906,,,,,,,,,
100,Torino,4050,5245,"Via Giambattista Pergolesi, 107-119, 10154 Torino TO",car2go,1505708502,1110,5872,072/FF038NT,"Corso Bolzano, 27, 10121 Torino TO",1505707684,WME4533421K149239,true,2017-09-18T06:08:04.000Z,100,GOOD,GOOD,2017-09-18T06:21:42.000Z,CE,LineString,7.70927,45.09472,7.66491,45.06951,1901,7207,2017-09-18T07:05:10.000Z,1505711110,4468,,,,,,,,,
90,Torino,350,477,"Via Gorizia, 70-72, 10136 Torino TO",car2go,1505709421,181,864,194/FF348NT,"Via Emanuel Giovanni, 2, 10136 Torino TO",1505707684,WME4533421K152673,true,2017-09-18T06:08:04.000Z,90,GOOD,GOOD,2017-09-18T06:37:01.000Z,CE,LineString,7.64104,45.04882,7.6456,45.0485,-1,-1,-1,-1,359,,,,,,,,,
32,Torino,3124,4158,"Via Giovanni Servais 92, 149, 10146 Torino TO",enjoy,1505709706,959,5257,EZ781DD,"Corso Matteotti Giacomo, 48, 10121 Torino TO",1505707768,,,2017-09-18T06:09:28.000Z,32,,,2017-09-18T06:41:46.000Z,,LineString,7.628488,45.084522,7.666128,45.069534,1719,6303,2017-09-18T07:10:48.000Z,1505711448,3390,2,99,100,141,8,1,Fiat 500,false,441797
73,Torino,2333,3161,"Via Duchessa Jolanda, 3, 10138 Torino TO",enjoy,1505708733,739,3598,EZ015TY,"Lungo Dora Siena, 62, 10153 Torino TO",1505707768,,,2017-09-18T06:09:28.000Z,71,,,2017-09-18T06:25:33.000Z,,LineString,7.664829,45.073013,7.69781,45.073544,1553,3507,2017-09-18T06:51:43.000Z,1505710303,2588,2,99,141,,8,1,Fiat 500,false,338557
54,Torino,1759,2331,"Via Torrazza Piemonte, 24, 10127 Torino TO",enjoy,1505708992,441,2463,EZ270GW,"Via Garessio, 12, 10126 Torino TO",1505707768,,,2017-09-18T06:09:28.000Z,46,,,2017-09-18T06:29:52.000Z,,LineString,7.656945,45.01662,7.66865,45.03151,849,2442,2017-09-18T06:46:21.000Z,1505709981,1892,2,99,100,141,8,1,Fiat 500,false,362874
84,Torino,2525,3361,"Corso Racconigi, 96, 10141 Torino TO",car2go,1505709164,731,3766,215/FF055SJ,"Via Nizza, 4, 10125 Torino TO",1505707793,WME4533421K151187,true,2017-09-18T06:09:53.000Z,81,GOOD,GOOD,2017-09-18T06:32:44.000Z,CE,LineString,7.64483,45.06557,7.67932,45.06125,1242,3890,2017-09-18T06:59:51.000Z,1505710791,2749,,,,,,,,,
54,Torino,2757,3655,"Via Carlo Giovanni Brugnone, 4, 10126 Torino TO",car2go,1505709675,1084,5080,194/EZ573NP,"Via Catania, 10, 10153 Torino TO",1505707793,WME4513341K751242,false,2017-09-18T06:09:53.000Z,54,GOOD,GOOD,2017-09-18T06:41:15.000Z,CE,LineString,7.67279,45.04991,7.69544,45.07533,1424,3663,2017-09-18T07:08:38.000Z,1505711318,3337,,,,,,,,,
56,Torino,3657,4727,"Via Nicola Porpora, 41, 10155 Torino TO",car2go,1505709315,873,5702,436/FK654LX,"Corso Giacomo Matteotti, 61d, 10121 Torino TO",1505707793,WME4530421Y135029,true,2017-09-18T06:09:53.000Z,56,GOOD,GOOD,2017-09-18T06:35:15.000Z,CE,LineString,7.69802,45.09946,7.6655,45.06942,1963,6026,2017-09-18T07:16:00.000Z,1505711760,4201,,,,,,,,,
28,Torino,1449,1949,"Via Onorato Vigliani, 31, 10135 Torino TO",car2go,1505708245,465,2740,304/FF279SJ,"Via Mario Pannunzio, 1, 10127 Torino TO",1505707793,WME4533421K151330,true,2017-09-18T06:09:53.000Z,28,GOOD,GOOD,2017-09-18T06:17:25.000Z,CE,LineString,7.63961,45.02155,7.65594,45.02659,1011,2880,2017-09-18T06:40:13.000Z,1505709613,1399,,,,,,,,,
93,Torino,6283,8320,"Corso Toscana, 133a, 10151 Torino TO",car2go,1505709315,1250,9049,345/FF149VY,"Via Francesco Gonin, 50a, 10137 Torino TO",1505707842,WME4533421K151889,true,2017-09-18T06:10:42.000Z,93,GOOD,GOOD,2017-09-18T06:35:15.000Z,CE,LineString,7.64668,45.10004,7.62241,45.03642,1979,9082,2017-09-18T07:19:32.000Z,1505711972,7321,,,,,,,,,
25,Torino,3827,4957,"Via Verbano, 2, 10153 Torino TO",car2go,1505709063,1135,6061,236/FF104SJ,"Corso S. Martino, 7, 10122 Torino TO",1505707891,WME4533421K152753,true,2017-09-18T06:11:31.000Z,21,GOOD,GOOD,2017-09-18T06:31:03.000Z,CE,LineString,7.72285,45.07616,7.66893,45.07495,2042,8047,2017-09-18T07:11:08.000Z,1505711468,4233,,,,,,,,,
100,Torino,15056,19767,"Via Carlo Bossoli, 69-71, 10135 Torino TO",car2go,1505709766,1836,36790,082/FF048NT,Aeroporto Caselle 2,1505707891,WME4533421K149815,true,2017-09-18T06:11:31.000Z,100,GOOD,GOOD,2017-09-18T06:42:46.000Z,CE,LineString,7.65183,45.0284,7.6435,45.18843,4027,23032,2017-09-18T08:07:23.000Z,1505714843,17795,,,,,,,,,
37,Torino,6634,8553,"Via Tommaso Grossi, 11-13, 10126 Torino TO",car2go,1505709164,1820,9415,499/FK902LX,"Via Druento, 140, 10078 Venaria Reale TO",1505707943,WME4530421Y135255,true,2017-09-18T06:12:23.000Z,34,GOOD,GOOD,2017-09-18T06:32:44.000Z,CE,LineString,7.67142,45.04656,7.6448,45.11171,3141,12061,2017-09-18T07:26:17.000Z,1505712377,7535,,,,,,,,,
96,Torino,51,71,"Via Caraglio, 77, 10141 Torino TO",enjoy,1505708992,36,136,EZ530DD,"Via Caraglio, 92, 10141 Torino TO",1505708023,,,2017-09-18T06:13:43.000Z,96,,,2017-09-18T06:29:52.000Z,,LineString,7.6415353,45.060276,7.6413383,45.06097,-1,-1,-1,-1,78,2,99,100,141,8,1,Fiat 500,false,414602
78,Torino,4719,6204,"Via Santa Teresa, 22h, 10121 Torino TO",enjoy,1505711623,1284,7077,EZ115GW,"Corso Unione Sovietica, 385, 10135 Torino TO",1505708023,,,2017-09-18T06:13:43.000Z,75,,,2017-09-18T07:13:43.000Z,,LineString,7.6795335,45.069664,7.6375065,45.02466,1812,6338,2017-09-18T07:42:05.000Z,1505713325,5991,2,99,100,141,8,1,Fiat 500,false,401504
28,Torino,1738,2226,"Via Guido Reni, 179-183, 10137 Torino TO",car2go,1505709574,471,2758,120/FF126NT,LE GRU,1505708091,WME4533421K148471,true,2017-09-18T06:14:51.000Z,28,GOOD,GOOD,2017-09-18T06:39:34.000Z,CE,LineString,7.6292,45.04248,7.61241,45.0545,1185,2962,2017-09-18T07:08:49.000Z,1505711329,1876,,,,,,,,,
87,Torino,2259,2979,"Corso Moncalieri, 27, 10131 Torino TO",car2go,1505709315,573,3519,319/FF294SJ,"Lungo Dora Pietro Colletta 113, 113, 10153 Torino TO",1505708091,WME4533421K152316,true,2017-09-18T06:14:51.000Z,87,GOOD,GOOD,2017-09-18T06:35:15.000Z,CE,LineString,7.69399,45.05818,7.71548,45.07498,1729,3708,2017-09-18T07:06:27.000Z,1505711187,2515,,,,,,,,,
43,Torino,4404,5751,"Via Edoardo Rubino, 36-58, 10137 Torino TO",car2go,1505709914,1096,6165,438/FK656LX,"Corso Giacomo Matteotti, 61d, 10121 Torino TO",1505708192,WME4530421Y135032,true,2017-09-18T06:16:32.000Z,43,GOOD,GOOD,2017-09-18T06:45:14.000Z,CE,LineString,7.62026,45.03921,7.66543,45.06947,2376,8880,2017-09-18T07:30:41.000Z,1505712641,4886,,,,,,,,,
59,Torino,2665,3509,"Corso Peschiera, 222, 10139 Torino TO",car2go,1505708813,710,3768,034/FF795KW,"Via Antonio Labriola, 9, 10134 Torino TO",1505708245,WME4533421K149750,true,2017-09-18T06:17:25.000Z,59,GOOD,GOOD,2017-09-18T06:26:53.000Z,CE,LineString,7.64247,45.06757,7.6626,45.04392,1756,4274,2017-09-18T06:56:32.000Z,1505710592,3066,,,,,,,,,
40,Torino,3474,4644,"Corso Cosenza, 42, 10137 Torino TO",enjoy,1505709481,871,5037,EZ534DD,"Via Nizza, 15, 10125 Torino TO",1505708281,,,2017-09-18T06:18:01.000Z,40,,,2017-09-18T06:38:01.000Z,,LineString,7.642341,45.035393,7.6787,45.060333,1656,4853,2017-09-18T07:12:22.000Z,1505711542,3978,2,99,100,141,8,1,Fiat 500,false,422845
56,Torino,-1,-1,"Corso Toscana, 177-179, 10151 Torino TO",car2go,1505709524,-1,-1,155/FF180NT,"Corso Toscana, 177-179, 10151 Torino TO",1505708300,WME4533421K152448,true,2017-09-18T06:18:20.000Z,56,GOOD,GOOD,2017-09-18T06:38:44.000Z,CE,LineString,7.64148,45.10135,7.64148,45.10135,-1,-1,-1,-1,0,,,,,,,,,
100,Torino,9287,12137,"Via Buriasco, 19, 10135 Torino TO",car2go,1505709472,1312,23542,179/FF319NT,"Via Druento, 153, 10151 Torino TO",1505708351,WME4533421K145436,true,2017-09-18T06:19:11.000Z,100,GOOD,GOOD,2017-09-18T06:37:52.000Z,CE,LineString,7.62191,45.02174,7.64484,45.11175,3853,14133,2017-09-18T07:45:48.000Z,1505713548,10162,,,,,,,,,
42,Torino,4945,6554,"Via Giosuè Carducci, 2, 10024 Moncalieri TO",enjoy,1505709706,1131,7639,EZ744DD,"Via Giuseppe Pomba, 14-16, 10123 Torino TO",1505708514,,,2017-09-18T06:21:54.000Z,41,,,2017-09-18T06:41:46.000Z,,LineString,7.659047,45.011715,7.6848216,45.064434,1750,6640,2017-09-18T07:27:52.000Z,1505712472,6198,2,99,100,141,8,1,Fiat 500,false,408838
97,Torino,2288,3045,"Via Carlo Pisacane, 55, 10127 Torino TO",enjoy,1505709251,686,3844,EZ092TY,"Via Nizza, 250, 10126 Torino TO",1505708514,,,2017-09-18T06:21:54.000Z,97,,,2017-09-18T06:34:11.000Z,,LineString,7.6519113,45.014107,7.6673117,45.03234,1067,3425,2017-09-18T06:57:02.000Z,1505710622,2359,2,99,141,,8,1,Fiat 500,false,365249
28,Torino,5164,6999,"Via Massimo Mila, 3, 10142 Torino TO",car2go,1505709472,1409,7951,042/FF816KW,"Via Giulia di Barolo, 9, 10124 Torino TO",1505708551,WME4533421K149585,true,2017-09-18T06:22:31.000Z,25,GOOD,GOOD,2017-09-18T06:37:52.000Z,CE,LineString,7.61526,45.07323,7.69698,45.06773,2052,7329,2017-09-18T07:17:03.000Z,1505711823,6442,,,,,,,,,
81,Torino,2235,2863,"Piazza Ghirlandaio, 42, 10155 Torino TO",car2go,1505709472,642,3518,546/FK209PV,"Corso S. Martino, 10, 10122 Torino TO",1505708606,WME4530421Y135274,true,2017-09-18T06:23:26.000Z,78,GOOD,GOOD,2017-09-18T06:37:52.000Z,CE,LineString,7.68582,45.09463,7.66861,45.07479,1064,3821,2017-09-18T07:07:24.000Z,1505711244,2585,,,,,,,,,
100,Torino,2682,3481,"Via Don Giovanni Cocchi, 3, 10131 Torino TO",car2go,1505709574,670,3563,526/FK806LX,"Via Nizza, 2, 10125 Torino TO",1505708606,WME4530421Y135166,true,2017-09-18T06:23:26.000Z,100,GOOD,GOOD,2017-09-18T06:39:34.000Z,CE,LineString,7.71347,45.06451,7.67949,45.06176,1182,4085,2017-09-18T07:17:30.000Z,1505711850,2684,,,,,,,,,
53,Torino,4539,5957,"Via Francesco Cigna, 178, 10155 Torino TO",enjoy,1505710187,1205,7539,FD205DR,"Corso Carlo e Nello Rosselli, 16-36, 10128 Torino TO",1505708733,,,2017-09-18T06:25:33.000Z,52,,,2017-09-18T06:49:47.000Z,,LineString,7.6895585,45.097637,7.663714,45.051247,2448,6673,2017-09-18T07:34:51.000Z,1505712891,5539,2,99,100,141,8,1,Fiat 500,false,484493
69,Torino,5351,6858,"Via Sandro Botticelli, 13, 10155 Torino TO",enjoy,1505711623,1215,8012,EZ198GW,"Via Cumiana, 29, 10141 Torino TO",1505708733,,,2017-09-18T06:25:33.000Z,65,,,2017-09-18T07:13:43.000Z,,LineString,7.697315,45.103043,7.643156,45.064888,2700,8324,2017-09-18T08:05:10.000Z,1505714710,6002,2,99,100,141,8,1,Fiat 500,false,471807
83,Torino,2939,3868,"Corso Racconigi, 16, 10139 Torino TO",enjoy,1505710665,708,4536,EZ208GW,"Corso Potenza, 10151 Torino TO",1505708733,,,2017-09-18T06:25:33.000Z,82,,,2017-09-18T06:57:45.000Z,,LineString,7.647534,45.073345,7.6630597,45.104855,1665,4079,2017-09-18T07:31:47.000Z,1505712707,3707,2,99,100,141,8,1,Fiat 500,false,388282
84,Torino,-1,-1,"Via S. Donato, 44/F, 10144 Torino TO",car2go,1505708813,-1,-1,482/FK873LX,"Via S. Donato, 44/F, 10144 Torino TO",1505708764,WME4530421Y135145,true,2017-09-18T06:26:04.000Z,84,GOOD,GOOD,2017-09-18T06:26:53.000Z,CE,LineString,7.66435,45.08048,7.66435,45.08048,-1,-1,-1,-1,0,,,,,,,,,
21,Torino,-1,-1,"Piazza Carlo Felice, 53, 10123 Torino TO",car2go,1505708813,-1,-1,478/FK869LX,"Piazza Carlo Felice, 53, 10123 Torino TO",1505708764,WME4530421Y135226,true,2017-09-18T06:26:04.000Z,21,GOOD,GOOD,2017-09-18T06:26:53.000Z,CE,LineString,7.67984,45.06329,7.67984,45.06329,-1,-1,-1,-1,0,,,,,,,,,
75,Torino,-1,-1,Aeroporto Caselle 2,car2go,1505708813,-1,-1,325/FF050VV,Aeroporto Caselle 2,1505708764,WME4533421K152585,true,2017-09-18T06:26:04.000Z,75,GOOD,GOOD,2017-09-18T06:26:53.000Z,CE,LineString,7.6435,45.18843,7.6435,45.18843,-1,-1,-1,-1,0,,,,,,,,,
15,Torino,3749,5025,"Via Bussoleno, 17, 10139 Torino TO",car2go,1505709914,1066,6268,554/FK188XH,"Via Como 18, 10152 Torino TO",1505708813,WME4530421Y135077,true,2017-09-18T06:26:53.000Z,12,GOOD,GOOD,2017-09-18T06:45:14.000Z,CE,LineString,7.64503,45.07174,7.69542,45.08375,1826,6457,2017-09-18T07:25:50.000Z,1505712350,4173,,,,,,,,,
25,Torino,456,604,"Corso Vigevano, 2, 10155 Torino TO",car2go,1505709012,114,604,523/FK803LX,"Corso Vigevano, 54-56, 10155 Torino TO",1505708813,WME4530421Y135175,true,2017-09-18T06:26:53.000Z,25,GOOD,GOOD,2017-09-18T06:30:12.000Z,CE,LineString,7.68774,45.08921,7.68014,45.09007,473,726,2017-09-18T06:30:39.000Z,1505709039,603,,,,,,,,,
46,Torino,10231,13407,"Via Sempione, 164-196, 10154 Torino TO",car2go,1505710917,848,13234,333/FF066VV,Aeroporto Caselle 2,1505708960,WME4533421K153440,true,2017-09-18T06:29:20.000Z,40,GOOD,GOOD,2017-09-18T07:01:57.000Z,CE,LineString,7.70081,45.09582,7.6435,45.18843,2478,16381,2017-09-18T08:07:23.000Z,1505714843,11228,,,,,,,,,
75,Torino,15,19,"Corso Grosseto, 58, 10148 Torino TO",enjoy,1505710928,10,19,EZ529DD,"Via Grosso Giacomo, 2-14, 10148 Torino TO",1505708992,,,2017-09-18T06:29:52.000Z,69,,,2017-09-18T07:02:08.000Z,,LineString,7.683875,45.104286,7.6837487,45.104385,-1,-1,-1,-1,14,2,99,100,141,8,1,Fiat 500,false,431157
15,Torino,1681,2255,"Corso Grosseto, 58, 10148 Torino TO",enjoy,1505709481,477,3433,EZ258GW,"Via Sandro Botticelli, 167g, 10154 Torino TO",1505708992,,,2017-09-18T06:29:52.000Z,14,,,2017-09-18T06:38:01.000Z,,LineString,7.684167,45.10431,7.710772,45.098534,1660,2311,2017-09-18T07:02:21.000Z,1505710941,2183,2,99,100,141,8,1,Fiat 500,false,475575
66,Torino,2448,3181,"Via Giordano Bruno, 84-92, 10134 Torino TO",car2go,1505710819,617,3390,181/EZ519NP,"Corso Vittorio Emanuele II, 76, 10121 Torino TO",1505709164,WME4513341K745642,false,2017-09-18T06:32:44.000Z,66,GOOD,GOOD,2017-09-18T07:00:19.000Z,CE,LineString,7.66163,45.04094,7.67296,45.06501,1092,4485,2017-09-18T07:24:33.000Z,1505712273,2818,,,,,,,,,
78,Torino,-1,-1,"Via Caserta, 19, 10144 Torino TO",car2go,1505709265,-1,-1,019/FF777KW,"Via Caserta, 19, 10144 Torino TO",1505709215,WME4533421K148794,true,2017-09-18T06:33:35.000Z,78,GOOD,GOOD,2017-09-18T06:34:25.000Z,CE,LineString,7.67134,45.08357,7.67134,45.08357,-1,-1,-1,-1,0,,,,,,,,,
12,Torino,-1,-1,"Via Fidia, 10141 Torino TO",car2go,1505745098,-1,-1,245/FF124SJ,"Via Monte Rosa, 79, 10154 Torino TO",1505709215,WME4533421K153406,true,2017-09-18T06:33:35.000Z,100,GOOD,GOOD,2017-09-18T16:31:38.000Z,CE,LineString,7.62264,45.07396,7.6964,45.09243,-1,-1,-1,-1,6140,,,,,,,,,
81,Torino,-1,-1,"Via Nizza, 4, 10125 Torino TO",car2go,1505709265,-1,-1,215/FF055SJ,"Via Nizza, 4, 10125 Torino TO",1505709215,WME4533421K151187,true,2017-09-18T06:33:35.000Z,81,GOOD,GOOD,2017-09-18T06:34:25.000Z,CE,LineString,7.67932,45.06125,7.67932,45.06125,-1,-1,-1,-1,0,,,,,,,,,
56,Torino,184,253,"Via Susa, 1-3, 10138 Torino TO",enjoy,1505709481,228,729,EZ748DD,"Corso Inghilterra, 17, 10138 Torino TO",1505709251,,,2017-09-18T06:34:11.000Z,56,,,2017-09-18T06:38:01.000Z,,LineString,7.6647344,45.071915,7.6650577,45.07181,-1,-1,-1,-1,27,2,99,100,141,8,1,Fiat 500,false,385523
44,Torino,2302,2971,"Corso Vigevano, 35, 10152 Torino TO",enjoy,1505710444,614,3828,EZ284GW,"Corso Giacomo Matteotti, 57, 10121 Torino TO",1505709251,,,2017-09-18T06:34:11.000Z,42,,,2017-09-18T06:54:04.000Z,,LineString,7.6821475,45.089584,7.665968,45.06934,1104,3459,2017-09-18T07:15:12.000Z,1505711712,2583,2,99,100,141,8,1,Fiat 500,false,348670
75,Torino,-1,-1,Aeroporto Caselle 2,car2go,1505709315,-1,-1,415/FK616LX,Aeroporto Caselle 2,1505709265,WME4530421Y135094,true,2017-09-18T06:34:25.000Z,75,GOOD,GOOD,2017-09-18T06:35:15.000Z,CE,LineString,7.6435,45.18843,7.6435,45.18843,-1,-1,-1,-1,0,,,,,,,,,
31,Torino,2166,2888,"Via Michele Antonio Vibò, 26-28, 10147 Torino TO",car2go,1505710366,680,3583,490/FK893LX,"Via Messina, 32, 10153 Torino TO",1505709315,WME4530421Y135236,true,2017-09-18T06:35:15.000Z,31,GOOD,GOOD,2017-09-18T06:52:46.000Z,CE,LineString,7.67753,45.09475,7.69722,45.07746,1319,3480,2017-09-18T07:24:50.000Z,1505712290,2465,,,,,,,,,
78,Torino,880,1106,"Via Caserta, 19, 10144 Torino TO",car2go,1505710021,341,1746,019/FF777KW,"Via Bernardino Drovetti, 11, 10138 Torino TO",1505709315,WME4533421K148794,true,2017-09-18T06:35:15.000Z,75,GOOD,GOOD,2017-09-18T06:47:01.000Z,CE,LineString,7.67134,45.08357,7.66638,45.0753,628,1259,2017-09-18T07:13:22.000Z,1505711602,998,,,,,,,,,
81,Torino,2397,3069,"Via Nizza, 4, 10125 Torino TO",car2go,1505710769,677,3885,215/FF055SJ,"Corso Peschiera, 11, 10141 Torino TO",1505709315,WME4533421K151187,true,2017-09-18T06:35:15.000Z,81,GOOD,GOOD,2017-09-18T06:59:29.000Z,CE,LineString,7.67932,45.06125,7.64721,45.06543,1143,3620,2017-09-18T07:23:29.000Z,1505712209,2562,,,,,,,,,
84,Torino,1373,1802,"Corso Spezia, 16, 10126 Torino TO",car2go,1505710073,462,3395,290/FF222SJ,"Corso Dante, 251, 10134 Torino TO",1505709315,WME4533421K152836,true,2017-09-18T06:35:15.000Z,84,GOOD,GOOD,2017-09-18T06:47:53.000Z,CE,LineString,7.66809,45.03752,7.66703,45.04944,691,1735,2017-09-18T07:00:51.000Z,1505710851,1327,,,,,,,,,
100,Torino,1728,2254,"Via Monginevro, 139, 10141 Torino TO",car2go,1505710671,387,2254,164/FF189NT,"Via Chambéry 93, 125-127, 10142 Torino TO",1505709369,WME4533421K152828,true,2017-09-18T06:36:09.000Z,100,GOOD,GOOD,2017-09-18T06:57:51.000Z,CE,LineString,7.63511,45.06457,7.61033,45.06889,884,2941,2017-09-18T07:16:45.000Z,1505711805,2003,,,,,,,,,
42,Torino,1466,1935,"Via Antonio Pigafetta, 62-64, 10129 Torino TO",car2go,1505710526,374,1877,168/EZ487NP,"Corso Inghilterra, 1, 10121 Torino TO",1505709472,WME4513341K742231,false,2017-09-18T06:37:52.000Z,42,GOOD,GOOD,2017-09-18T06:55:26.000Z,CE,LineString,7.65576,45.05463,7.66375,45.06918,876,2257,2017-09-18T07:13:53.000Z,1505711633,1734,,,,,,,,,
15,Torino,2643,3401,"Via Felice Romani, 5, 10131 Torino TO",car2go,1505711474,900,3806,443/FK636LX,"Corso Giacomo Matteotti, 44, 10121 Torino TO",1505709472,WME4530421Y135045,true,2017-09-18T06:37:52.000Z,15,GOOD,GOOD,2017-09-18T07:11:14.000Z,CE,LineString,7.70239,45.06384,7.66623,45.06947,1686,4057,2017-09-18T07:41:03.000Z,1505713263,2906,,,,,,,,,
33,Torino,959,1240,"Via Villarbasse, 12, 10138 Torino TO",enjoy,1505710665,360,1598,EZ808DD,"Via Caraglio, 98, 10141 Torino TO",1505709481,,,2017-09-18T06:38:01.000Z,31,,,2017-09-18T06:57:45.000Z,,LineString,7.6520524,45.06464,7.6417165,45.059036,719,2128,2017-09-18T07:26:38.000Z,1505712398,1022,2,99,100,141,8,1,Fiat 500,false,382886
46,Torino,757,962,"Via Gianfrancesco Re, 50, 10146 Torino TO",enjoy,1505709706,202,961,EZ806DD,"Via Luigi Ferdinando Marsigli, 22, 10141 Torino TO",1505709481,,,2017-09-18T06:38:01.000Z,46,,,2017-09-18T06:41:46.000Z,,LineString,7.629607,45.078945,7.6279287,45.070374,-1,-1,-1,-1,961,2,99,100,,8,1,Fiat 500,false,369958
97,Torino,6284,8354,"Via Nicola Fabrizi, 93, 10145 Torino TO",enjoy,1505710928,1267,8773,EZ807DD,"Corso Unione Sovietica, 584, 10135 Torino TO",1505709481,,,2017-09-18T06:38:01.000Z,94,,,2017-09-18T07:02:08.000Z,,LineString,7.642111,45.081184,7.62519,45.01431,2915,13336,2017-09-18T07:51:18.000Z,1505713878,7549,2,99,100,141,8,1,Fiat 500,false,412990
93,Torino,1924,2466,"Corso Giacomo Matteotti, 46, 10121 Torino TO",enjoy,1505709970,588,3115,EZ821DD,"Via Cristalliera, 20, 10139 Torino TO",1505709481,,,2017-09-18T06:38:01.000Z,92,,,2017-09-18T06:46:10.000Z,,LineString,7.6656194,45.06957,7.6398945,45.073727,938,3259,2017-09-18T07:02:14.000Z,1505710934,2071,2,99,100,141,8,1,Fiat 500,false,307539
97,Torino,1412,1833,"Corso Lione, 62, 10141 Torino TO",enjoy,1505710444,335,1781,EZ984DD,"Via Giovanni Carlo Cavalli, 1a, 10138 Torino TO",1505709481,,,2017-09-18T06:38:01.000Z,97,,,2017-09-18T06:54:04.000Z,,LineString,7.6534867,45.056396,7.6642237,45.069714,1157,2809,2017-09-18T07:15:42.000Z,1505711742,1703,2,99,100,141,8,1,Fiat 500,false,451881
65,Torino,-1,-1,"Corso Svizzera, 4, 10143 Torino TO",car2go,1505709626,-1,-1,476/FK867LX,"Corso Svizzera, 4, 10143 Torino TO",1505709524,WME4530421Y135224,true,2017-09-18T06:38:44.000Z,65,GOOD,GOOD,2017-09-18T06:40:26.000Z,CE,LineString,7.64879,45.07625,7.64879,45.07625,-1,-1,-1,-1,0,,,,,,,,,
100,Torino,-1,-1,"Via Nizza, 2, 10125 Torino TO",car2go,1505709675,-1,-1,526/FK806LX,"Via Nizza, 2, 10125 Torino TO",1505709626,WME4530421Y135166,true,2017-09-18T06:40:26.000Z,100,GOOD,GOOD,2017-09-18T06:41:15.000Z,CE,LineString,7.67949,45.06176,7.67949,45.06176,-1,-1,-1,-1,0,,,,,,,,,
28,Torino,-1,-1,LE GRU,car2go,1505709675,-1,-1,120/FF126NT,LE GRU,1505709626,WME4533421K148471,true,2017-09-18T06:40:26.000Z,28,GOOD,GOOD,2017-09-18T06:41:15.000Z,CE,LineString,7.61241,45.0545,7.61241,45.0545,-1,-1,-1,-1,0,,,,,,,,,
65,Torino,-1,-1,"Corso Svizzera, 4, 10143 Torino TO",car2go,1505709968,-1,-1,476/FK867LX,"Corso Svizzera, 4, 10143 Torino TO",1505709675,WME4530421Y135224,true,2017-09-18T06:41:15.000Z,65,GOOD,GOOD,2017-09-18T06:46:08.000Z,CE,LineString,7.64879,45.07625,7.64879,45.07625,-1,-1,-1,-1,0,,,,,,,,,
76,Torino,5665,7576,"Corso Benedetto Croce, 482, 10135 Torino TO",enjoy,1505711623,1554,9698,EZ101GW,"Galleria Umberto I, 54, 10122 Torino TO",1505709706,,,2017-09-18T06:41:46.000Z,72,,,2017-09-18T07:13:43.000Z,,LineString,7.644065,45.01911,7.683695,45.075146,2981,8199,2017-09-18T08:03:32.000Z,1505714612,6961,2,99,100,141,8,1,Fiat 500,false,419488
42,Torino,1012,1317,"Corso IV Novembre, 84a, 10136 Torino TO",enjoy,1505710928,428,2537,EZ039TY,"Corso Filippo Turati, 75, 10134 Torino TO",1505709706,,,2017-09-18T06:41:46.000Z,41,,,2017-09-18T07:02:08.000Z,,LineString,7.6508408,45.046192,7.6627593,45.04706,975,1814,2017-09-18T07:21:53.000Z,1505712113,940,2,99,,,8,1,Fiat 500,false,439444
94,Torino,3048,4024,"Via Ventimiglia, 34, 10126 Torino TO",enjoy,1505711408,734,4536,EZ011TY,"Via Giuseppe Pomba, 18-20, 10123 Torino TO",1505709706,,,2017-09-18T06:41:46.000Z,92,,,2017-09-18T07:10:08.000Z,,LineString,7.6720867,45.033287,7.685106,45.06481,1373,4038,2017-09-18T07:39:33.000Z,1505713173,3649,2,99,141,,8,1,Fiat 500,false,309764
